"id","idea_id","associate_id","is_primary","role","created_at","business_group"
"1835","610","75","False","Developer","2020-12-27","Banking, Financial Services & Insurance (BFSI)"
"1836","610","201","False","Developer","2020-12-27","Retail, Consumer Goods & Logistics (RCL)"
"1837","610","211","True","Project Manager","2020-12-27","Education & EdTech"
"1838","611","245","False","Developer","2024-09-09","Healthcare, Life Sciences & Insurance (HILSI)"
"1839","611","210","False","Project Manager","2024-09-09","Cloud, Infrastructure & Security"
"184","65","214","False","Developer","2025-07-18","Operations & Delivery Excellence"
"1840","611","295","True","Developer","2024-09-09","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1841","611","206","False","Project Manager","2024-09-09","Operations & Delivery Excellence"
"1842","611","299","False","Developer","2024-09-09","Digital Transformation Group"
"1843","612","20","False","Project Manager","2024-07-19","Human Resources (HR)"
"1844","612","11","False","Project Manager","2024-07-19","Hi-Tech"
"1845","612","268","False","Project Manager","2024-07-19","Communications, Media & Technology (CMT)"
"1846","612","261","False","Developer","2024-07-19","Business Group"
"1847","613","1","False","Developer","2024-05-27","Cloud, Infrastructure & Security"
"1848","614","183","True","Project Manager","2023-02-12","Banking, Financial Services & Insurance (BFSI)"
"1849","614","293","False","Developer","2023-02-12","Human Resources (HR)"
"185","65","3","False","Project Manager","2025-07-18","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"1850","615","170","False","Developer","2020-05-17","Cloud, Infrastructure & Security"
"1851","616","124","False","Developer","2025-03-25","Business Process Management (BPM / BPO)"
"1852","616","221","True","Developer","2025-03-25","Energy, Utilities, Resources & Services (EURS)"
"1853","616","282","False","Developer","2025-03-25","Automation & AI Ops"
"1854","616","89","False","Project Manager","2025-03-25","Travel, Hospitality & Services (THS)"
"1855","617","90","False","Project Manager","2025-06-30","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"1856","617","188","False","Project Manager","2025-06-30","Hi-Tech"
"1857","617","255","False","Developer","2025-06-30","Product Engineering & IoT"
"1858","617","94","False","Project Manager","2025-06-30","Innovation Labs / R&D"
"1859","617","88","False","Project Manager","2025-06-30","Automation & AI Ops"
"186","65","114","False","Project Manager","2025-07-18","Finance & Procurement"
"1860","618","135","True","Developer","2021-07-25","Sales, Marketing & Alliances"
"1861","618","43","True","Project Manager","2021-07-25","Retail, Consumer Goods & Logistics (RCL)"
"1862","618","126","False","Developer","2021-07-25","Energy, Utilities, Resources & Services (EURS)"
"1863","618","281","False","Project Manager","2021-07-25","Innovation Labs / R&D"
"1864","619","29","False","Project Manager","2024-11-03","Digital Transformation Group"
"1865","619","277","False","Developer","2024-11-03","Energy, Utilities, Resources & Services (EURS)"
"1866","620","21","False","Project Manager","2025-05-08","Enterprise Architecture Group"
"1867","620","92","False","Project Manager","2025-05-08","Hi-Tech"
"1868","620","288","False","Developer","2025-05-08","Travel, Hospitality & Services (THS)"
"1869","620","278","False","Developer","2025-05-08","Product Engineering & IoT"
"187","66","80","False","Developer","2023-12-08","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"1870","620","246","False","Developer","2025-05-08","Cloud, Infrastructure & Security"
"1871","621","131","False","Project Manager","2025-06-15","Hi-Tech"
"1872","621","85","False","Project Manager","2025-06-15","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1873","621","59","False","Developer","2025-06-15","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1874","621","274","False","Developer","2025-06-15","Retail, Consumer Goods & Logistics (RCL)"
"1875","621","57","False","Project Manager","2025-06-15","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1876","622","220","True","Developer","2025-04-14","Energy, Utilities, Resources & Services (EURS)"
"1877","622","270","False","Project Manager","2025-04-14","Management Consulting"
"1878","622","75","True","Developer","2025-04-14","Manufacturing (MFG)"
"1879","622","82","False","Project Manager","2025-04-14","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"188","66","6","True","Project Manager","2023-12-08","Management Consulting"
"1880","622","225","False","Project Manager","2025-04-14","Business Process Management (BPM / BPO)"
"1881","623","126","False","Project Manager","2021-06-15","Digital Transformation Group"
"1882","623","142","True","Project Manager","2021-06-15","Innovation Labs / R&D"
"1883","623","49","False","Project Manager","2021-06-15","Cloud, Infrastructure & Security"
"1884","623","96","False","Developer","2021-06-15","Business Group"
"1885","623","154","False","Project Manager","2021-06-15","Retail, Consumer Goods & Logistics (RCL)"
"1886","624","20","False","Project Manager","2025-02-27","Application Development & Maintenance (ADM)"
"1887","624","187","False","Developer","2025-02-27","Healthcare, Life Sciences & Insurance (HILSI)"
"1888","624","216","False","Developer","2025-02-27","Public Sector & Government"
"1889","624","296","False","Project Manager","2025-02-27","Automation & AI Ops"
"189","66","17","True","Developer","2023-12-08","Digital Transformation Group"
"1890","624","86","False","Developer","2025-02-27","Energy, Utilities, Resources & Services (EURS)"
"1891","625","242","False","Project Manager","2021-08-31","Digital Transformation Group"
"1892","626","223","False","Developer","2024-01-03","Cloud, Infrastructure & Security"
"1893","626","59","False","Developer","2024-01-03","Cybersecurity & Zero Trust"
"1894","627","246","False","Project Manager","2020-09-09","Human Resources (HR)"
"1895","627","74","True","Project Manager","2020-09-09","Human Resources (HR)"
"1896","628","237","False","Developer","2024-10-19","Sales, Marketing & Alliances"
"1897","628","201","False","Project Manager","2024-10-19","Cybersecurity & Zero Trust"
"1898","628","170","False","Project Manager","2024-10-19","Public Sector & Government"
"1899","628","297","False","Project Manager","2024-10-19","Travel, Hospitality & Services (THS)"
"19","6","53","False","Developer","2025-10-16","Management Consulting"
"190","66","93","False","Project Manager","2023-12-08","Digital Transformation Group"
"1900","629","101","False","Developer","2020-07-03","Digital Transformation Group"
"1901","629","66","False","Project Manager","2020-07-03","Digital Transformation Group"
"1902","629","141","False","Developer","2020-07-03","Retail, Consumer Goods & Logistics (RCL)"
"1903","629","87","False","Developer","2020-07-03","Manufacturing (MFG)"
"1904","629","100","False","Project Manager","2020-07-03","Retail, Consumer Goods & Logistics (RCL)"
"1905","630","126","False","Developer","2023-11-02","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"1906","630","265","False","Project Manager","2023-11-02","Application Development & Maintenance (ADM)"
"1907","630","210","True","Developer","2023-11-02","Hi-Tech"
"1908","630","285","False","Project Manager","2023-11-02","Travel, Hospitality & Services (THS)"
"1909","631","111","False","Project Manager","2024-12-13","Innovation Labs / R&D"
"191","66","212","False","Project Manager","2023-12-08","Business Process Management (BPM / BPO)"
"1910","631","4","False","Developer","2024-12-13","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1911","631","214","False","Developer","2024-12-13","Human Resources (HR)"
"1912","631","135","False","Project Manager","2024-12-13","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1913","632","11","False","Project Manager","2021-01-28","Retail, Consumer Goods & Logistics (RCL)"
"1914","632","158","False","Project Manager","2021-01-28","Data, AI & Analytics"
"1915","632","173","False","Developer","2021-01-28","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"1916","633","18","False","Developer","2025-10-01","Energy, Utilities, Resources & Services (EURS)"
"1917","633","58","False","Project Manager","2025-10-01","Hi-Tech"
"1918","634","188","False","Project Manager","2023-02-02","Cloud, Infrastructure & Security"
"1919","635","140","False","Developer","2022-06-21","Cybersecurity & Zero Trust"
"192","67","109","False","Project Manager","2025-07-13","Travel, Hospitality & Services (THS)"
"1920","635","101","False","Project Manager","2022-06-21","Communications, Media & Technology (CMT)"
"1921","635","123","False","Project Manager","2022-06-21","Communications, Media & Technology (CMT)"
"1922","636","299","False","Developer","2024-01-16","Enterprise Architecture Group"
"1923","636","237","False","Project Manager","2024-01-16","Communications, Media & Technology (CMT)"
"1924","636","121","False","Project Manager","2024-01-16","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"1925","636","196","False","Project Manager","2024-01-16","Finance & Procurement"
"1926","637","3","False","Project Manager","2021-07-27","Education & EdTech"
"1927","638","149","False","Developer","2021-08-09","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1928","638","289","False","Project Manager","2021-08-09","Operations & Delivery Excellence"
"1929","638","193","False","Developer","2021-08-09","Data, AI & Analytics"
"193","68","205","False","Project Manager","2022-11-14","Cloud, Infrastructure & Security"
"1930","638","182","False","Project Manager","2021-08-09","Business Process Management (BPM / BPO)"
"1931","639","152","False","Project Manager","2022-05-12","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1932","639","59","True","Developer","2022-05-12","Operations & Delivery Excellence"
"1933","639","32","False","Project Manager","2022-05-12","Healthcare, Life Sciences & Insurance (HILSI)"
"1934","639","211","True","Developer","2022-05-12","Operations & Delivery Excellence"
"1935","639","74","False","Developer","2022-05-12","Human Resources (HR)"
"1936","640","48","False","Project Manager","2022-12-30","Sales, Marketing & Alliances"
"1937","640","247","True","Developer","2022-12-30","Human Resources (HR)"
"1938","640","266","False","Project Manager","2022-12-30","Operations & Delivery Excellence"
"1939","641","34","False","Project Manager","2021-07-01","Operations & Delivery Excellence"
"194","68","36","False","Project Manager","2022-11-14","Retail, Consumer Goods & Logistics (RCL)"
"1940","641","252","True","Developer","2021-07-01","Education & EdTech"
"1941","641","216","True","Project Manager","2021-07-01","Banking, Financial Services & Insurance (BFSI)"
"1942","641","130","False","Developer","2021-07-01","Data, AI & Analytics"
"1943","641","235","False","Developer","2021-07-01","Data, AI & Analytics"
"1944","642","106","False","Developer","2020-04-09","Business Process Management (BPM / BPO)"
"1945","642","222","False","Developer","2020-04-09","Public Sector & Government"
"1946","642","71","False","Project Manager","2020-04-09","Cloud, Infrastructure & Security"
"1947","642","207","False","Developer","2020-04-09","Retail, Consumer Goods & Logistics (RCL)"
"1948","642","96","False","Project Manager","2020-04-09","Management Consulting"
"1949","643","143","False","Project Manager","2020-03-17","Energy, Utilities, Resources & Services (EURS)"
"195","68","24","False","Project Manager","2022-11-14","Cloud, Infrastructure & Security"
"1950","644","117","False","Developer","2025-05-14","Manufacturing (MFG)"
"1951","644","51","False","Project Manager","2025-05-14","Education & EdTech"
"1952","644","24","True","Project Manager","2025-05-14","Energy, Utilities, Resources & Services (EURS)"
"1953","644","289","False","Developer","2025-05-14","Product Engineering & IoT"
"1954","644","102","False","Developer","2025-05-14","Business Process Management (BPM / BPO)"
"1955","645","221","False","Developer","2024-07-19","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1956","645","58","False","Developer","2024-07-19","Business Group"
"1957","645","143","False","Project Manager","2024-07-19","Healthcare, Life Sciences & Insurance (HILSI)"
"1958","645","134","False","Developer","2024-07-19","Retail, Consumer Goods & Logistics (RCL)"
"1959","646","40","False","Developer","2023-07-12","Communications, Media & Technology (CMT)"
"196","68","152","False","Project Manager","2022-11-14","Banking, Financial Services & Insurance (BFSI)"
"1960","647","2","False","Developer","2022-08-07","Innovation Labs / R&D"
"1961","647","182","False","Project Manager","2022-08-07","Cybersecurity & Zero Trust"
"1962","648","151","True","Developer","2020-07-21","Education & EdTech"
"1963","648","57","False","Developer","2020-07-21","Business Group"
"1964","648","51","False","Project Manager","2020-07-21","Management Consulting"
"1965","648","215","False","Developer","2020-07-21","Enterprise Architecture Group"
"1966","648","99","True","Project Manager","2020-07-21","Manufacturing (MFG)"
"1967","649","78","False","Project Manager","2024-07-25","Business Group"
"1968","649","66","False","Developer","2024-07-25","Business Group"
"1969","649","32","True","Project Manager","2024-07-25","Business Process Management (BPM / BPO)"
"197","68","276","True","Developer","2022-11-14","Cybersecurity & Zero Trust"
"1970","649","185","False","Developer","2024-07-25","Energy, Utilities, Resources & Services (EURS)"
"1971","650","129","False","Developer","2021-03-17","Management Consulting"
"1972","650","171","False","Developer","2021-03-17","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"1973","650","276","False","Project Manager","2021-03-17","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"1974","650","198","False","Project Manager","2021-03-17","Data, AI & Analytics"
"1975","651","283","False","Project Manager","2020-03-11","Retail, Consumer Goods & Logistics (RCL)"
"1976","652","269","False","Project Manager","2020-01-31","Business Group"
"1977","652","137","False","Project Manager","2020-01-31","Digital Transformation Group"
"1978","652","133","False","Project Manager","2020-01-31","Product Engineering & IoT"
"1979","652","114","True","Developer","2020-01-31","Education & EdTech"
"198","69","126","False","Project Manager","2021-06-12","Public Sector & Government"
"1980","652","279","True","Developer","2020-01-31","Cybersecurity & Zero Trust"
"1981","653","91","False","Developer","2025-02-23","Manufacturing (MFG)"
"1982","653","117","False","Developer","2025-02-23","Travel, Hospitality & Services (THS)"
"1984","653","57","False","Developer","2025-02-23","Application Development & Maintenance (ADM)"
"1985","653","37","False","Project Manager","2025-02-23","Finance & Procurement"
"1986","654","78","False","Developer","2022-04-09","Data, AI & Analytics"
"1987","654","119","False","Developer","2022-04-09","Business Group"
"1988","654","49","False","Project Manager","2022-04-09","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"1989","654","111","False","Developer","2022-04-09","Banking, Financial Services & Insurance (BFSI)"
"199","70","289","False","Developer","2024-10-11","Education & EdTech"
"1990","655","287","True","Developer","2022-07-18","Cloud, Infrastructure & Security"
"1991","656","61","False","Project Manager","2020-09-07","Cybersecurity & Zero Trust"
"1992","656","98","False","Project Manager","2020-09-07","Retail, Consumer Goods & Logistics (RCL)"
"1993","656","299","False","Developer","2020-09-07","Product Engineering & IoT"
"1994","657","99","False","Developer","2020-06-03","Hi-Tech"
"1995","657","251","False","Developer","2020-06-03","Healthcare, Life Sciences & Insurance (HILSI)"
"1996","658","18","False","Project Manager","2021-12-11","Hi-Tech"
"1997","658","244","False","Project Manager","2021-12-11","Finance & Procurement"
"1998","658","20","False","Developer","2021-12-11","Sales, Marketing & Alliances"
"1999","659","276","False","Developer","2020-12-17","Product Engineering & IoT"
"2","1","219","True","Developer","2025-09-08","Operations & Delivery Excellence"
"20","6","147","False","Developer","2025-10-16","Cloud, Infrastructure & Security"
"200","70","168","False","Developer","2024-10-11","Management Consulting"
"2000","659","216","False","Developer","2020-12-17","Data, AI & Analytics"
"2001","659","32","True","Developer","2020-12-17","Healthcare, Life Sciences & Insurance (HILSI)"
"2002","659","299","False","Project Manager","2020-12-17","Finance & Procurement"
"2003","660","100","False","Developer","2024-01-19","Business Group"
"2004","660","56","False","Developer","2024-01-19","Manufacturing (MFG)"
"2005","660","87","False","Project Manager","2024-01-19","Cloud, Infrastructure & Security"
"2006","660","111","False","Project Manager","2024-01-19","Business Process Management (BPM / BPO)"
"2007","660","293","False","Project Manager","2024-01-19","Application Development & Maintenance (ADM)"
"2008","661","111","False","Project Manager","2023-03-27","Human Resources (HR)"
"2009","662","30","False","Project Manager","2023-01-03","Data, AI & Analytics"
"201","71","153","False","Developer","2024-11-18","Product Engineering & IoT"
"2010","663","192","False","Project Manager","2025-11-29","Energy, Utilities, Resources & Services (EURS)"
"2011","663","91","False","Project Manager","2025-11-29","Finance & Procurement"
"2012","663","240","False","Project Manager","2025-11-29","Data, AI & Analytics"
"2013","664","213","False","Developer","2022-08-01","Healthcare, Life Sciences & Insurance (HILSI)"
"2014","665","38","False","Project Manager","2024-11-28","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2015","665","134","False","Project Manager","2024-11-28","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"2016","666","134","False","Developer","2023-04-29","Enterprise Architecture Group"
"2017","666","30","False","Project Manager","2023-04-29","Healthcare, Life Sciences & Insurance (HILSI)"
"2018","666","95","False","Project Manager","2023-04-29","Education & EdTech"
"2019","666","245","False","Project Manager","2023-04-29","Enterprise Architecture Group"
"202","72","250","False","Developer","2021-02-14","Automation & AI Ops"
"2020","666","194","False","Developer","2023-04-29","Business Group"
"2021","667","72","False","Developer","2021-07-27","Public Sector & Government"
"2022","667","36","True","Developer","2021-07-27","Healthcare, Life Sciences & Insurance (HILSI)"
"2023","667","221","False","Project Manager","2021-07-27","Manufacturing (MFG)"
"2024","668","215","False","Developer","2023-05-05","Sales, Marketing & Alliances"
"2025","668","78","False","Project Manager","2023-05-05","Manufacturing (MFG)"
"2026","668","270","False","Developer","2023-05-05","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2027","669","118","False","Developer","2021-11-17","Travel, Hospitality & Services (THS)"
"2028","669","93","False","Project Manager","2021-11-17","Enterprise Architecture Group"
"2029","669","105","False","Developer","2021-11-17","Finance & Procurement"
"203","72","210","False","Project Manager","2021-02-14","Enterprise Architecture Group"
"2030","669","11","False","Project Manager","2021-11-17","Digital Transformation Group"
"2031","670","283","False","Developer","2022-08-24","Communications, Media & Technology (CMT)"
"2032","671","7","False","Developer","2024-08-25","Automation & AI Ops"
"2033","671","234","False","Developer","2024-08-25","Digital Transformation Group"
"2034","671","259","False","Developer","2024-08-25","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2035","671","230","False","Developer","2024-08-25","Business Process Management (BPM / BPO)"
"2036","672","53","False","Project Manager","2020-06-19","Retail, Consumer Goods & Logistics (RCL)"
"2037","672","56","False","Project Manager","2020-06-19","Manufacturing (MFG)"
"2038","673","287","True","Project Manager","2022-12-02","Retail, Consumer Goods & Logistics (RCL)"
"2039","673","128","False","Developer","2022-12-02","Manufacturing (MFG)"
"204","72","222","False","Developer","2021-02-14","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"2040","673","167","False","Project Manager","2022-12-02","Data, AI & Analytics"
"2041","673","37","False","Developer","2022-12-02","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"2042","673","108","False","Developer","2022-12-02","Finance & Procurement"
"2043","674","234","False","Project Manager","2022-09-14","Innovation Labs / R&D"
"2044","674","134","False","Developer","2022-09-14","Business Process Management (BPM / BPO)"
"2045","674","255","False","Project Manager","2022-09-14","Banking, Financial Services & Insurance (BFSI)"
"2046","674","240","False","Developer","2022-09-14","Innovation Labs / R&D"
"2047","675","39","False","Developer","2021-09-10","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2048","675","180","False","Developer","2021-09-10","Public Sector & Government"
"2049","675","221","False","Project Manager","2021-09-10","Business Process Management (BPM / BPO)"
"205","72","236","False","Project Manager","2021-02-14","Cybersecurity & Zero Trust"
"2050","675","224","False","Developer","2021-09-10","Cybersecurity & Zero Trust"
"2051","676","273","False","Project Manager","2021-01-15","Product Engineering & IoT"
"2052","676","9","False","Project Manager","2021-01-15","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2053","676","43","False","Developer","2021-01-15","Innovation Labs / R&D"
"2054","677","281","True","Developer","2024-08-26","Management Consulting"
"2055","677","189","False","Developer","2024-08-26","Banking, Financial Services & Insurance (BFSI)"
"2056","678","114","False","Developer","2024-06-02","Energy, Utilities, Resources & Services (EURS)"
"2057","678","278","False","Developer","2024-06-02","Innovation Labs / R&D"
"2058","678","134","False","Developer","2024-06-02","Product Engineering & IoT"
"2059","678","250","False","Developer","2024-06-02","Enterprise Architecture Group"
"206","72","164","False","Developer","2021-02-14","Manufacturing (MFG)"
"2060","678","95","False","Developer","2024-06-02","Manufacturing (MFG)"
"2061","679","126","False","Project Manager","2020-07-27","Healthcare, Life Sciences & Insurance (HILSI)"
"2062","679","12","True","Developer","2020-07-27","Communications, Media & Technology (CMT)"
"2063","679","271","False","Developer","2020-07-27","Application Development & Maintenance (ADM)"
"2064","679","39","False","Developer","2020-07-27","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2065","679","132","False","Developer","2020-07-27","Cloud, Infrastructure & Security"
"2066","680","226","False","Project Manager","2022-12-28","Automation & AI Ops"
"2067","681","153","False","Developer","2024-04-17","Hi-Tech"
"2068","681","7","False","Developer","2024-04-17","Data, AI & Analytics"
"2069","681","106","False","Project Manager","2024-04-17","Automation & AI Ops"
"207","73","272","False","Project Manager","2025-08-03","Energy, Utilities, Resources & Services (EURS)"
"2070","681","110","False","Project Manager","2024-04-17","Digital Transformation Group"
"2071","681","214","False","Project Manager","2024-04-17","Product Engineering & IoT"
"2072","682","30","False","Project Manager","2024-11-30","Human Resources (HR)"
"2073","682","22","False","Developer","2024-11-30","Hi-Tech"
"2074","682","243","False","Developer","2024-11-30","Cloud, Infrastructure & Security"
"2075","683","95","False","Developer","2022-01-12","Cybersecurity & Zero Trust"
"2076","683","226","False","Project Manager","2022-01-12","Travel, Hospitality & Services (THS)"
"2077","683","300","False","Project Manager","2022-01-12","Banking, Financial Services & Insurance (BFSI)"
"2078","683","13","False","Project Manager","2022-01-12","Business Process Management (BPM / BPO)"
"2079","684","37","True","Developer","2025-08-20","Retail, Consumer Goods & Logistics (RCL)"
"208","73","110","False","Project Manager","2025-08-03","Business Process Management (BPM / BPO)"
"2080","685","65","False","Developer","2022-02-08","Application Development & Maintenance (ADM)"
"2081","685","24","False","Developer","2022-02-08","Hi-Tech"
"2082","685","177","False","Developer","2022-02-08","Business Process Management (BPM / BPO)"
"2083","685","102","False","Developer","2022-02-08","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2084","685","225","False","Project Manager","2022-02-08","Management Consulting"
"2085","686","273","False","Developer","2023-01-11","Enterprise Architecture Group"
"2086","686","38","False","Developer","2023-01-11","Public Sector & Government"
"2087","686","86","True","Developer","2023-01-11","Energy, Utilities, Resources & Services (EURS)"
"2088","687","184","False","Project Manager","2020-04-17","Operations & Delivery Excellence"
"2089","687","147","False","Developer","2020-04-17","Energy, Utilities, Resources & Services (EURS)"
"209","73","195","False","Developer","2025-08-03","Innovation Labs / R&D"
"2090","687","269","False","Project Manager","2020-04-17","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"2091","687","82","False","Project Manager","2020-04-17","Finance & Procurement"
"2092","687","77","True","Project Manager","2020-04-17","Banking, Financial Services & Insurance (BFSI)"
"2093","688","244","False","Project Manager","2022-11-20","Education & EdTech"
"2094","688","42","False","Developer","2022-11-20","Energy, Utilities, Resources & Services (EURS)"
"2095","688","196","False","Developer","2022-11-20","Human Resources (HR)"
"2096","688","206","False","Developer","2022-11-20","Innovation Labs / R&D"
"2097","688","138","False","Developer","2022-11-20","Human Resources (HR)"
"2098","689","145","False","Project Manager","2020-02-23","Education & EdTech"
"2099","690","284","False","Project Manager","2020-12-07","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"21","7","237","False","Project Manager","2024-10-23","Public Sector & Government"
"210","73","4","False","Project Manager","2025-08-03","Manufacturing (MFG)"
"2100","690","171","False","Developer","2020-12-07","Automation & AI Ops"
"2101","690","4","False","Developer","2020-12-07","Manufacturing (MFG)"
"2102","690","226","False","Developer","2020-12-07","Manufacturing (MFG)"
"2103","690","190","False","Developer","2020-12-07","Enterprise Architecture Group"
"2104","691","167","False","Project Manager","2025-10-09","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2105","692","188","False","Developer","2021-10-31","Finance & Procurement"
"2106","692","171","False","Project Manager","2021-10-31","Public Sector & Government"
"2107","692","274","False","Project Manager","2021-10-31","Communications, Media & Technology (CMT)"
"2108","692","243","False","Project Manager","2021-10-31","Banking, Financial Services & Insurance (BFSI)"
"2109","693","289","False","Developer","2022-02-04","Cybersecurity & Zero Trust"
"211","73","167","False","Project Manager","2025-08-03","Management Consulting"
"2110","693","296","False","Developer","2022-02-04","Business Group"
"2111","693","223","False","Developer","2022-02-04","Data, AI & Analytics"
"2112","693","180","False","Developer","2022-02-04","Cybersecurity & Zero Trust"
"2113","693","149","False","Project Manager","2022-02-04","Business Group"
"2114","694","197","False","Developer","2022-04-03","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"2115","695","84","False","Developer","2021-05-29","Innovation Labs / R&D"
"2116","695","117","True","Developer","2021-05-29","Data, AI & Analytics"
"2117","695","17","False","Project Manager","2021-05-29","Cloud, Infrastructure & Security"
"2118","695","231","False","Project Manager","2021-05-29","Innovation Labs / R&D"
"2119","695","19","False","Developer","2021-05-29","Sales, Marketing & Alliances"
"212","74","147","False","Developer","2021-07-04","Product Engineering & IoT"
"2120","696","27","True","Project Manager","2024-10-09","Human Resources (HR)"
"2121","697","170","False","Developer","2025-11-19","Innovation Labs / R&D"
"2122","698","231","False","Developer","2022-02-16","Manufacturing (MFG)"
"2123","698","240","False","Developer","2022-02-16","Automation & AI Ops"
"2124","698","275","False","Project Manager","2022-02-16","Innovation Labs / R&D"
"2125","698","216","False","Developer","2022-02-16","Communications, Media & Technology (CMT)"
"2126","699","112","False","Developer","2025-05-22","Automation & AI Ops"
"2127","699","275","True","Project Manager","2025-05-22","Finance & Procurement"
"2128","699","296","False","Project Manager","2025-05-22","Cloud, Infrastructure & Security"
"2129","699","130","False","Project Manager","2025-05-22","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"213","74","266","True","Project Manager","2021-07-04","Data, AI & Analytics"
"2131","700","159","False","Project Manager","2023-05-05","Hi-Tech"
"2132","700","43","True","Developer","2023-05-05","Application Development & Maintenance (ADM)"
"2133","700","105","False","Project Manager","2023-05-05","Sales, Marketing & Alliances"
"2134","700","93","False","Developer","2023-05-05","Finance & Procurement"
"2135","701","138","False","Developer","2020-01-12","Education & EdTech"
"2136","701","239","False","Project Manager","2020-01-12","Digital Transformation Group"
"2137","701","99","False","Developer","2020-01-12","Banking, Financial Services & Insurance (BFSI)"
"2138","701","150","False","Developer","2020-01-12","Application Development & Maintenance (ADM)"
"2139","701","38","False","Developer","2020-01-12","Digital Transformation Group"
"214","74","129","True","Project Manager","2021-07-04","Business Group"
"2140","702","171","False","Project Manager","2023-04-03","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2141","702","225","False","Project Manager","2023-04-03","Healthcare, Life Sciences & Insurance (HILSI)"
"2142","703","13","False","Project Manager","2020-05-23","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2143","703","26","False","Developer","2020-05-23","Innovation Labs / R&D"
"2144","703","97","False","Project Manager","2020-05-23","Digital Transformation Group"
"2145","703","56","False","Project Manager","2020-05-23","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2146","704","144","False","Project Manager","2023-01-24","Banking, Financial Services & Insurance (BFSI)"
"2147","704","180","False","Project Manager","2023-01-24","Sales, Marketing & Alliances"
"2148","704","84","False","Project Manager","2023-01-24","Operations & Delivery Excellence"
"2149","704","197","False","Project Manager","2023-01-24","Hi-Tech"
"215","74","243","False","Developer","2021-07-04","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"2150","705","191","False","Developer","2024-05-17","Public Sector & Government"
"2151","705","236","False","Developer","2024-05-17","Innovation Labs / R&D"
"2152","706","275","False","Developer","2025-06-02","Human Resources (HR)"
"2153","706","101","True","Developer","2025-06-02","Hi-Tech"
"2154","706","262","False","Project Manager","2025-06-02","Healthcare, Life Sciences & Insurance (HILSI)"
"2155","706","249","False","Project Manager","2025-06-02","Travel, Hospitality & Services (THS)"
"2156","707","144","False","Project Manager","2024-02-28","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"2157","708","46","False","Project Manager","2020-04-02","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"2158","708","67","False","Developer","2020-04-02","Sales, Marketing & Alliances"
"2159","708","27","False","Developer","2020-04-02","Manufacturing (MFG)"
"216","75","162","False","Developer","2020-07-01","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"2160","708","196","False","Project Manager","2020-04-02","Healthcare, Life Sciences & Insurance (HILSI)"
"2161","708","236","False","Project Manager","2020-04-02","Travel, Hospitality & Services (THS)"
